recommendation,empirical_novelty_and_significance,technical_novelty_and_significance,correctness,url,review_id
5,2,2,3,https://openreview.net/forum?id=35PLkGkJOQ4,GoPtyu7BGrc
3,2,3,3,https://openreview.net/forum?id=33daZzvuzY6,XliUA0ZiA1x
5,2,3,3,https://openreview.net/forum?id=33daZzvuzY6,auSsKhyqTk
5,2,2,3,https://openreview.net/forum?id=33daZzvuzY6,zzP_uRQWH0R
3,2,3,2,https://openreview.net/forum?id=33daZzvuzY6,a3IzkZoYIM
3,2,1,3,https://openreview.net/forum?id=33csNbhVnD,zEe-x73Tv5
5,2,4,3,https://openreview.net/forum?id=33csNbhVnD,PGQCoGQTh_7
3,2,3,2,https://openreview.net/forum?id=33csNbhVnD,iTMC5LAAJZ
6,2,3,4,https://openreview.net/forum?id=33csNbhVnD,3UHIR8GfBY
5,3,4,3,https://openreview.net/forum?id=33csNbhVnD,9yTK21i39g
3,1,3,4,https://openreview.net/forum?id=32w-1DCZuVS,RZJySvSLgt
5,1,4,4,https://openreview.net/forum?id=32w-1DCZuVS,9__5xHnvq7z
5,Not applicabl,3,4,https://openreview.net/forum?id=32w-1DCZuVS,wqFY0Oj2lnq
5,2,3,3,https://openreview.net/forum?id=32w-1DCZuVS,EExNgr2H-G
6,3,3,3,https://openreview.net/forum?id=2xQVAXKjLdH,VvBTpTr1_S
3,Not applicabl,2,2,https://openreview.net/forum?id=2xQVAXKjLdH,YPV_JSYwEt
3,1,2,2,https://openreview.net/forum?id=2xQVAXKjLdH,Xx3aOGDZdq
8,4,4,4,https://openreview.net/forum?id=2xNKMFGPJU5,bxRkwBNeAB
3,2,2,3,https://openreview.net/forum?id=2xNKMFGPJU5,xhgwz7NpDEE
1,2,2,1,https://openreview.net/forum?id=2xNKMFGPJU5,tAJjlaTidUd
3,2,1,2,https://openreview.net/forum?id=2xNKMFGPJU5,NW0ydJk63h
3,3,3,2,https://openreview.net/forum?id=2x8EKbGU51k,rCYpm6LaXOA
3,2,1,3,https://openreview.net/forum?id=2x8EKbGU51k,ft0ekvwbrP
5,2,3,3,https://openreview.net/forum?id=2x8EKbGU51k,7hhfyGbNXwF
3,2,2,2,https://openreview.net/forum?id=2x8EKbGU51k,cZvcB8-2DO
8,3,3,3,https://openreview.net/forum?id=2vmGv5wPDBZ,Vy_OIWUzdY
6,Not applicabl,2,3,https://openreview.net/forum?id=2vmGv5wPDBZ,cKaGHtWjBDa
6,3,3,3,https://openreview.net/forum?id=2vmGv5wPDBZ,W8_lZLu8l4
5,2,3,3,https://openreview.net/forum?id=2t7L0lcDqAr,F9rR1sMOcI
5,2,2,4,https://openreview.net/forum?id=2t7L0lcDqAr,e08EEqeVMDb
5,2,2,3,https://openreview.net/forum?id=2t7L0lcDqAr,OoKecSjATsl
6,3,2,3,https://openreview.net/forum?id=2r6YMqz4Mml,V4xLOibTox9
5,2,3,3,https://openreview.net/forum?id=2r6YMqz4Mml,x7bEGQap0vy
6,3,3,3,https://openreview.net/forum?id=2r6YMqz4Mml,iX9tM3DpNUP
8,3,3,3,https://openreview.net/forum?id=2r6YMqz4Mml,5whQN8iHpn
3,2,3,4,https://openreview.net/forum?id=2outcw5N9wH,pvnZfdmnKvl
3,2,3,2,https://openreview.net/forum?id=2outcw5N9wH,XW-jZQjHOyY
3,1,2,2,https://openreview.net/forum?id=2outcw5N9wH,p7KsUbJKYg
3,2,3,3,https://openreview.net/forum?id=2outcw5N9wH,Vg3107id_p
8,3,3,4,https://openreview.net/forum?id=2nocgE1m0A,nk7iWJm7DJ
6,3,3,3,https://openreview.net/forum?id=2nocgE1m0A,ZVUnRc3Cdk
6,3,3,3,https://openreview.net/forum?id=2nocgE1m0A,JR-FTcDkqQ
8,3,3,3,https://openreview.net/forum?id=2nLeOOfAjK,5b-Px-YeCF
6,2,2,3,https://openreview.net/forum?id=2nLeOOfAjK,wgDO-sQ1X10
6,3,3,3,https://openreview.net/forum?id=2nLeOOfAjK,6Ar0Mpw6MC
8,3,3,4,https://openreview.net/forum?id=2nLeOOfAjK,uR0QcU5ysBL
8,Not applicabl,4,4,https://openreview.net/forum?id=2mvALOAWaxY,sfubfOdMsH
6,Not applicabl,3,3,https://openreview.net/forum?id=2mvALOAWaxY,lzhzG3oGUXO
6,Not applicabl,3,4,https://openreview.net/forum?id=2mvALOAWaxY,vHoDmVjFcu
8,Not applicabl,3,3,https://openreview.net/forum?id=2mvALOAWaxY,09jhiQ_wLIL
3,2,2,4,https://openreview.net/forum?id=2lbtqs4enl,mS-TOFvefaa
8,Not applicabl,4,4,https://openreview.net/forum?id=2lbtqs4enl,q6BfGmbWL6
5,2,3,3,https://openreview.net/forum?id=2lbtqs4enl,qDc0hIWhU_
5,3,2,3,https://openreview.net/forum?id=2lbtqs4enl,6t8yujNaLuW
5,Not applicabl,3,4,https://openreview.net/forum?id=2lbtqs4enl,tJcgKV03_3
6,2,3,4,https://openreview.net/forum?id=2jcvy1htS_r,15xmjdSWY8
6,3,3,4,https://openreview.net/forum?id=2jcvy1htS_r,RVDn5ILnBa9
5,2,2,3,https://openreview.net/forum?id=2jcvy1htS_r,T7myixvIyMg
5,3,3,3,https://openreview.net/forum?id=2jcvy1htS_r,hJ8x_T0xj9
5,2,3,3,https://openreview.net/forum?id=2iu9NhxX23,qefR5DOpX5i
6,3,2,3,https://openreview.net/forum?id=2iu9NhxX23,G80nM6xwKT
3,2,2,3,https://openreview.net/forum?id=2iu9NhxX23,e2KtYDR0wP
6,3,3,3,https://openreview.net/forum?id=2iu9NhxX23,pLrigCpqd9b
5,3,3,3,https://openreview.net/forum?id=2iKvo44-Bya,zY4HgG1gqd
3,2,2,3,https://openreview.net/forum?id=2iKvo44-Bya,csdZzuYelU
1,2,2,2,https://openreview.net/forum?id=2iKvo44-Bya,aNBfi8OYjeG
6,3,3,3,https://openreview.net/forum?id=2iKvo44-Bya,3LMmu-Y4Wd
6,3,3,3,https://openreview.net/forum?id=2b2s9vd7wYv,binSu3TB8f
5,3,2,4,https://openreview.net/forum?id=2b2s9vd7wYv,FptwgX6zSP5
3,2,2,2,https://openreview.net/forum?id=2b2s9vd7wYv,sFOChOIDbH
8,3,3,3,https://openreview.net/forum?id=2b2s9vd7wYv,uy3Q50eIhr1
6,3,2,4,https://openreview.net/forum?id=2aSj08z30A1,7eD4qn-ZBO
5,2,3,3,https://openreview.net/forum?id=2aSj08z30A1,W33jQfh92q
5,2,2,3,https://openreview.net/forum?id=2aSj08z30A1,9bkgy1UX_q
5,3,2,3,https://openreview.net/forum?id=2aSj08z30A1,CcjYEy6kxR
6,3,3,3,https://openreview.net/forum?id=2aRlyrY-LsJ,BzBY7Smdfct
6,4,3,3,https://openreview.net/forum?id=2aRlyrY-LsJ,-ZzSo8ccXE3
5,2,2,2,https://openreview.net/forum?id=2aRlyrY-LsJ,r_fGs_c60BW
5,3,3,2,https://openreview.net/forum?id=2aRlyrY-LsJ,f_G64PgceAf
3,1,3,3,https://openreview.net/forum?id=2a3aR6geXxy,CaYnPk0CxZ
5,2,3,3,https://openreview.net/forum?id=2a3aR6geXxy,D_s6c0WM8e9
5,2,3,4,https://openreview.net/forum?id=2a3aR6geXxy,g6hPcXk0cKA
6,3,3,3,https://openreview.net/forum?id=2_I3JQ70U2,EzS0qwGK1i
5,3,2,3,https://openreview.net/forum?id=2_I3JQ70U2,uqh5skv2GAP
6,2,3,4,https://openreview.net/forum?id=2_I3JQ70U2,CC_9qeePwx
5,2,3,2,https://openreview.net/forum?id=2_I3JQ70U2,BGPM2APnwU
5,1,2,4,https://openreview.net/forum?id=2_BsVZ6R-ef,nbd9B4GgD9u
3,2,3,3,https://openreview.net/forum?id=2_BsVZ6R-ef,40oMKxYUxb
6,4,4,4,https://openreview.net/forum?id=2_BsVZ6R-ef,F9PNBDm3Vh
6,3,3,3,https://openreview.net/forum?id=2_BsVZ6R-ef,BaZpgOLdH9Y
8,4,4,3,https://openreview.net/forum?id=2_B-eiVbgBs,74J8euTozOS
5,2,3,3,https://openreview.net/forum?id=2_B-eiVbgBs,1zckxwmQqF
5,2,2,3,https://openreview.net/forum?id=2_B-eiVbgBs,fALl8uWEOio
8,2,3,2,https://openreview.net/forum?id=2_B-eiVbgBs,Slfr-RLLYDY
8,3,2,4,https://openreview.net/forum?id=2YQrqe4RNv,0SRjAdwl0xM
6,3,3,3,https://openreview.net/forum?id=2YQrqe4RNv,zFJemHNDRS
6,2,2,3,https://openreview.net/forum?id=2YQrqe4RNv,ya8QmgQn8a9
8,4,4,4,https://openreview.net/forum?id=2XLRBjY46O6,xteU9GCARjj
8,3,3,3,https://openreview.net/forum?id=2XLRBjY46O6,IA1VYKg434
3,2,2,2,https://openreview.net/forum?id=2XLRBjY46O6,0kwRZ6hZ41
3,2,2,2,https://openreview.net/forum?id=2XLRBjY46O6,8Ov6dQDBIp
6,3,3,3,https://openreview.net/forum?id=2WklawyeI08,J7L7Qo10bF
6,3,4,3,https://openreview.net/forum?id=2WklawyeI08,1u6-PVbvnO
6,2,3,2,https://openreview.net/forum?id=2WklawyeI08,ZYUcbCnlP1G
6,2,2,4,https://openreview.net/forum?id=2WklawyeI08,ai2fvGem8w
5,3,2,3,https://openreview.net/forum?id=2W6ExpOzWGV,U9a2SOrrc7J
3,2,2,3,https://openreview.net/forum?id=2W6ExpOzWGV,fLmyHFwRP2
6,3,3,3,https://openreview.net/forum?id=2W6ExpOzWGV,7kP4vywTAcb
3,2,2,3,https://openreview.net/forum?id=2VWa8qj2vd0,KSqKRnPem
3,2,2,4,https://openreview.net/forum?id=2VWa8qj2vd0,LBKsrjwvtH1
6,3,2,4,https://openreview.net/forum?id=2VWa8qj2vd0,OKzJlI-k3Jh
5,3,2,3,https://openreview.net/forum?id=2VWa8qj2vd0,jM1bd-_ike
5,2,2,4,https://openreview.net/forum?id=2T80ygeeWE0,RhbtLjM9z3
6,3,2,4,https://openreview.net/forum?id=2T80ygeeWE0,oD7gG4KVM9J
3,2,2,3,https://openreview.net/forum?id=2T80ygeeWE0,lP-8kDbmsms
3,1,2,3,https://openreview.net/forum?id=2T80ygeeWE0,kuaLY7CIZp7
6,4,4,4,https://openreview.net/forum?id=2SV2dlfBuE3,hBSf_7SqtV
5,Not applicabl,2,3,https://openreview.net/forum?id=2SV2dlfBuE3,vyjeFnihYS
5,3,3,3,https://openreview.net/forum?id=2SV2dlfBuE3,ikXlkiHurqd
6,3,3,3,https://openreview.net/forum?id=2SV2dlfBuE3,VXdo8vjhWDx
8,3,3,3,https://openreview.net/forum?id=2RwXVje1rAh,bwCJf7TVfs
8,4,3,3,https://openreview.net/forum?id=2RwXVje1rAh,941P21eQ0ew
6,3,3,3,https://openreview.net/forum?id=2RwXVje1rAh,hA5VRZDY1PT
6,3,3,4,https://openreview.net/forum?id=2RwXVje1rAh,kHKzbvnQb2
6,3,2,4,https://openreview.net/forum?id=2QzNuaRHn4Z,gKd2YnY7La
6,2,3,3,https://openreview.net/forum?id=2QzNuaRHn4Z,BMy4Q_LPSJ
8,3,3,4,https://openreview.net/forum?id=2QzNuaRHn4Z,RvvJHzEhA9f
5,2,3,3,https://openreview.net/forum?id=2QzNuaRHn4Z,JTWOQvhwpK0
8,4,4,4,https://openreview.net/forum?id=2QGJXyMNoPz,m5e81Gu2KE
8,4,3,4,https://openreview.net/forum?id=2QGJXyMNoPz,OyYlUWCtB4
8,3,3,4,https://openreview.net/forum?id=2QGJXyMNoPz,jfCmrE5yiT
6,2,2,3,https://openreview.net/forum?id=2QGJXyMNoPz,aSuBSSIWDlt
1,1,1,1,https://openreview.net/forum?id=2PI2EKASh_Z,FMTkj4oDnx
6,3,2,4,https://openreview.net/forum?id=2PI2EKASh_Z,nz3OABhksz
3,2,2,3,https://openreview.net/forum?id=2PI2EKASh_Z,bOGlj-uxl7Y
5,Not applicabl,3,4,https://openreview.net/forum?id=2OETPKmG4S0,Svu2tDBbeM
8,Not applicabl,2,3,https://openreview.net/forum?id=2OETPKmG4S0,WXOCKmrNQw
3,Not applicabl,4,3,https://openreview.net/forum?id=2OETPKmG4S0,PFeIAqezY8O
8,4,3,3,https://openreview.net/forum?id=2L9gzS80tA4,XhEW1lxoEsX
5,2,2,3,https://openreview.net/forum?id=2L9gzS80tA4,Ue__nIV-jDB
6,3,2,3,https://openreview.net/forum?id=2L9gzS80tA4,-BI0kYH1z0
6,2,2,3,https://openreview.net/forum?id=2L9gzS80tA4,N0HIxGME4c4
5,2,2,3,https://openreview.net/forum?id=2L-nspTvNVC,yfCQuA0ogyM
6,Not applicabl,3,4,https://openreview.net/forum?id=2L-nspTvNVC,tHDfRO6ltT
5,2,3,2,https://openreview.net/forum?id=2L-nspTvNVC,1gJEwS41Y6
5,2,2,3,https://openreview.net/forum?id=2L-nspTvNVC,FPVwRI07-Z
5,Not applicabl,3,3,https://openreview.net/forum?id=2G-vUJ7XcSB,Pln3sngx_b
5,Not applicabl,2,4,https://openreview.net/forum?id=2G-vUJ7XcSB,HU_s4ykCiG
8,Not applicabl,3,3,https://openreview.net/forum?id=2G-vUJ7XcSB,ntcLNRMEeiw
3,1,1,3,https://openreview.net/forum?id=2Fb-h04mt5I,YyWWMgY10XW
5,2,3,4,https://openreview.net/forum?id=2Fb-h04mt5I,e3VUbMykV-x
5,2,2,3,https://openreview.net/forum?id=2Fb-h04mt5I,-QnnTmWvFt6
3,2,2,3,https://openreview.net/forum?id=2Fb-h04mt5I,CVZAO-xREhK
5,2,3,4,https://openreview.net/forum?id=2Fb-h04mt5I,By05fSexVi
3,2,2,3,https://openreview.net/forum?id=2EpjkjzdCAa,89GfvMGq45w
6,3,3,3,https://openreview.net/forum?id=2EpjkjzdCAa,FiwjhpN3es
5,3,3,3,https://openreview.net/forum?id=2EpjkjzdCAa,FpUd-NuXGB
8,3,4,4,https://openreview.net/forum?id=2EpjkjzdCAa,qP3BBoD0O2
6,3,2,3,https://openreview.net/forum?id=2EO8eQ2vySB,iJMHNAFm29
5,2,2,3,https://openreview.net/forum?id=2EO8eQ2vySB,XcQcQdoGd-
5,2,2,4,https://openreview.net/forum?id=2EO8eQ2vySB,hQE29vXn5Uv
5,2,3,4,https://openreview.net/forum?id=2EO8eQ2vySB,wCqONlaJo9
6,3,3,4,https://openreview.net/forum?id=2EFQ_QlcPs8,OHOcSUaECJ
6,4,3,4,https://openreview.net/forum?id=2EFQ_QlcPs8,whKTBhKPc1
6,2,2,3,https://openreview.net/forum?id=2EFQ_QlcPs8,XVPa2Cl8yW
6,3,3,3,https://openreview.net/forum?id=2EFQ_QlcPs8,1ziDHVa6PY
6,2,3,3,https://openreview.net/forum?id=29V3AWjVAFi,2uxRS7V9fV
6,3,3,3,https://openreview.net/forum?id=29V3AWjVAFi,JiPaUUy4stW
8,Not applicabl,3,4,https://openreview.net/forum?id=29V3AWjVAFi,BxfxWo8CwBC
6,2,2,3,https://openreview.net/forum?id=29V3AWjVAFi,HC5dtVEWlJa
5,2,3,3,https://openreview.net/forum?id=293zPCqNqe,PTnnAr9w8G
5,2,2,3,https://openreview.net/forum?id=293zPCqNqe,vDGBnxrCTPc
8,3,2,4,https://openreview.net/forum?id=293zPCqNqe,LKEu_Oc5Xf
6,2,3,4,https://openreview.net/forum?id=293zPCqNqe,N4hlTm-FI8K
8,3,3,4,https://openreview.net/forum?id=27uBgHuoSQ,Jfc15wWOKib
6,3,3,4,https://openreview.net/forum?id=27uBgHuoSQ,a6GzQO0-y9
6,3,3,4,https://openreview.net/forum?id=27uBgHuoSQ,zwbbRGBNu6d
8,4,4,4,https://openreview.net/forum?id=27uBgHuoSQ,NNcvK3jUQ55
3,2,1,3,https://openreview.net/forum?id=26aAV_wjoc,-3iiEXx9cMp
5,2,2,2,https://openreview.net/forum?id=26aAV_wjoc,lBsjMslpT1u
6,3,4,4,https://openreview.net/forum?id=26aAV_wjoc,BM5_kGn0wVl
5,2,2,3,https://openreview.net/forum?id=25VgHaPz0l4,s0OnrS1EbX
3,2,2,2,https://openreview.net/forum?id=25VgHaPz0l4,BC_BOMoY_E8
5,3,3,3,https://openreview.net/forum?id=25VgHaPz0l4,Yq3npUcgi1
6,2,4,3,https://openreview.net/forum?id=253DOGs6EF,DB2ACN2Q0gr
3,1,2,2,https://openreview.net/forum?id=253DOGs6EF,4gIxjYjfex
6,2,2,4,https://openreview.net/forum?id=253DOGs6EF,pSdY8wLxdJ
3,1,2,2,https://openreview.net/forum?id=253DOGs6EF,L27w9ujcqh
6,2,2,3,https://openreview.net/forum?id=253DOGs6EF,2InlfAwEIB6
5,2,2,3,https://openreview.net/forum?id=253DOGs6EF,Q3hKCKDqYd3
3,1,1,2,https://openreview.net/forum?id=24quGic59-,BSUVSUwM3u
6,3,2,4,https://openreview.net/forum?id=24quGic59-,u2SGrFAQxM6
6,3,3,4,https://openreview.net/forum?id=24quGic59-,QVDuQfx_y8w
5,2,2,2,https://openreview.net/forum?id=24quGic59-,PajzuWDL4K
5,1,2,3,https://openreview.net/forum?id=241s3NHjxc,65m7EWzDEpC
3,1,3,2,https://openreview.net/forum?id=241s3NHjxc,W46jQ3KwEo
3,1,2,3,https://openreview.net/forum?id=241s3NHjxc,zDjX86UvoX
5,2,2,3,https://openreview.net/forum?id=23jfQBSUh4x,glDPFGHfzge
3,2,2,3,https://openreview.net/forum?id=23jfQBSUh4x,YQb5bpPmek
10,4,4,3,https://openreview.net/forum?id=23jfQBSUh4x,GjblZm5S13
6,3,3,3,https://openreview.net/forum?id=23jfQBSUh4x,UubSCn7T5V
6,2,2,2,https://openreview.net/forum?id=22z1JIM6mwI,0ZpJMFZuUjw
3,2,2,3,https://openreview.net/forum?id=22z1JIM6mwI,t7PbWlNmZN
6,2,2,4,https://openreview.net/forum?id=22z1JIM6mwI,oH6TDiVcfu
6,2,2,4,https://openreview.net/forum?id=22z1JIM6mwI,2FLu9yo6Xz
3,2,2,2,https://openreview.net/forum?id=22h1XSEiN0,jMYh1pBmZN
5,4,4,4,https://openreview.net/forum?id=22h1XSEiN0,w82Pskub5G1
3,2,1,2,https://openreview.net/forum?id=22h1XSEiN0,odTR8owWlEB
5,Not applicabl,2,4,https://openreview.net/forum?id=20gBzEzgtiI,hV8eLVOx6DM
8,3,3,4,https://openreview.net/forum?id=20gBzEzgtiI,QKZ3y93ADO
6,2,3,3,https://openreview.net/forum?id=20gBzEzgtiI,9SHJmScatM
10,4,4,4,https://openreview.net/forum?id=20GtJ6hIaPA,IvrwNLvRolM
6,2,3,4,https://openreview.net/forum?id=20GtJ6hIaPA,MBFQv22LHk
6,2,3,4,https://openreview.net/forum?id=20GtJ6hIaPA,vZdp5ANR9XJ
6,3,2,4,https://openreview.net/forum?id=20GtJ6hIaPA,8qb1y7Ml7p
5,2,2,4,https://openreview.net/forum?id=1z9VTrxCgf,5_Ycbr2zWZS
5,2,2,2,https://openreview.net/forum?id=1z9VTrxCgf,8NqpVi6M3of
3,1,1,3,https://openreview.net/forum?id=1z9VTrxCgf,LBHhdHzx387
6,3,3,3,https://openreview.net/forum?id=1z9VTrxCgf,jwTKuNc5_vr
6,3,3,3,https://openreview.net/forum?id=1yclzf1DWsf,WrWbhqygdk
6,2,2,4,https://openreview.net/forum?id=1yclzf1DWsf,adhKuzRTaPB
6,3,2,3,https://openreview.net/forum?id=1yclzf1DWsf,ufzU_hTfqtO
6,Not applicabl,3,3,https://openreview.net/forum?id=1yclzf1DWsf,gMpm-3eYl_C
3,2,2,2,https://openreview.net/forum?id=1yaLQb4mIl,h_Zz3VUWLP
3,2,2,3,https://openreview.net/forum?id=1yaLQb4mIl,jU4jpc58v4
3,2,2,2,https://openreview.net/forum?id=1yaLQb4mIl,x0K_6dMyyF
5,2,2,3,https://openreview.net/forum?id=1yaLQb4mIl,besexQwLggR
8,3,2,3,https://openreview.net/forum?id=1w_Amtk67X,zQhORIRWDy
6,3,2,2,https://openreview.net/forum?id=1w_Amtk67X,WK2GOZaggZ
6,3,2,2,https://openreview.net/forum?id=1w_Amtk67X,iRWP_hNJhhF
5,2,2,3,https://openreview.net/forum?id=1usJZBGNrZ,atevwlcCxcC
6,3,4,3,https://openreview.net/forum?id=1usJZBGNrZ,nvwLDGMwKTF
6,3,3,3,https://openreview.net/forum?id=1usJZBGNrZ,pxisCqpO_7
1,2,2,2,https://openreview.net/forum?id=1uPo_IrEp8,R_HxAWlsJwe
1,Not applicabl,1,2,https://openreview.net/forum?id=1uPo_IrEp8,QFgKv6CmQ7_
3,Not applicabl,3,2,https://openreview.net/forum?id=1uPo_IrEp8,8B48h8gD5K
3,2,3,2,https://openreview.net/forum?id=1uPo_IrEp8,Pdkvn3F3Le
3,2,3,2,https://openreview.net/forum?id=1tfGKiwnJRJ,u2COOjvug1
3,2,2,2,https://openreview.net/forum?id=1tfGKiwnJRJ,SERPdk8qQz
10,4,4,4,https://openreview.net/forum?id=1tfGKiwnJRJ,SPuVk9a5hxz
5,Not applicabl,2,3,https://openreview.net/forum?id=1tfGKiwnJRJ,2Ofyvi_Qj8b
3,Not applicabl,2,3,https://openreview.net/forum?id=1tfGKiwnJRJ,4Qpeo3z0cn
5,Not applicabl,3,4,https://openreview.net/forum?id=1tXzHPdOJGZ,SjcQvtDrTo
5,Not applicabl,3,3,https://openreview.net/forum?id=1tXzHPdOJGZ,ijnIumF0_yU
6,Not applicabl,3,4,https://openreview.net/forum?id=1tXzHPdOJGZ,0c2vBkmmJ8
6,3,3,4,https://openreview.net/forum?id=1tHAZRqftM,6bhnqkS3R-m
6,4,3,4,https://openreview.net/forum?id=1tHAZRqftM,j8GrftA7AA
6,2,2,3,https://openreview.net/forum?id=1tHAZRqftM,1hKkiskOcA
3,2,2,4,https://openreview.net/forum?id=1sN_4ROgel,OP-zWUs9j5
3,2,2,4,https://openreview.net/forum?id=1sN_4ROgel,KM36Gb0wRZr
6,Not applicabl,3,4,https://openreview.net/forum?id=1sN_4ROgel,sMhsDD75_g
3,2,2,3,https://openreview.net/forum?id=1sN_4ROgel,g1YkAqkscE
3,3,3,3,https://openreview.net/forum?id=1pGmKJvneD7,oOF242Pltb
3,2,3,3,https://openreview.net/forum?id=1pGmKJvneD7,hJMHawZmA8
5,3,3,4,https://openreview.net/forum?id=1pGmKJvneD7,B8pltmesup
5,3,2,4,https://openreview.net/forum?id=1pGmKJvneD7,klAhycf8G0H
6,4,3,3,https://openreview.net/forum?id=1n1c7cHl3Zc,kKY2cnTCSVV
6,2,3,3,https://openreview.net/forum?id=1n1c7cHl3Zc,l-FMgGOe3U
6,3,3,3,https://openreview.net/forum?id=1n1c7cHl3Zc,_xUgaNVY5do
6,Not applicabl,3,3,https://openreview.net/forum?id=1n1c7cHl3Zc,2tco441JNu
3,2,2,3,https://openreview.net/forum?id=1mjOVFZ3C-,HKAautLfcR
3,3,2,2,https://openreview.net/forum?id=1mjOVFZ3C-,I59z5wYdMUQ
3,2,2,3,https://openreview.net/forum?id=1mjOVFZ3C-,Q1fSgUPEdu
6,3,2,2,https://openreview.net/forum?id=1mjOVFZ3C-,KtBuxBPAEXH
6,3,3,4,https://openreview.net/forum?id=1maXoEyeqx,CD-YfPP8af
5,3,3,3,https://openreview.net/forum?id=1maXoEyeqx,drvwfzzjpW
5,2,2,4,https://openreview.net/forum?id=1maXoEyeqx,JcssoVlSvfF
5,2,3,3,https://openreview.net/forum?id=1mU6ADbjk-c,MYdTrUOzzeR
6,2,3,3,https://openreview.net/forum?id=1mU6ADbjk-c,f8QhG4D2lip
5,2,2,3,https://openreview.net/forum?id=1mU6ADbjk-c,1aX0NdAACo
6,3,3,4,https://openreview.net/forum?id=1mU6ADbjk-c,qMM_V6GznMF
5,3,3,2,https://openreview.net/forum?id=1mNssCWt_v,EVaYTKkIiT
8,4,4,4,https://openreview.net/forum?id=1mNssCWt_v,z27OP1uU1Us
8,3,3,3,https://openreview.net/forum?id=1mNssCWt_v,iitLZ5lsEHP
8,4,3,4,https://openreview.net/forum?id=1mNssCWt_v,hP-LFlzPIJ
8,3,3,4,https://openreview.net/forum?id=1jDN-RfQfrb,aGlnIp-IUy
3,1,1,1,https://openreview.net/forum?id=1jDN-RfQfrb,FKAskJ-vD9O
6,3,3,4,https://openreview.net/forum?id=1jDN-RfQfrb,q0bBMB__t1d
6,2,2,4,https://openreview.net/forum?id=1jDN-RfQfrb,OxFq6AWS-C
8,3,4,3,https://openreview.net/forum?id=1hKE9qjvz-,ZGGOcljFReG
8,4,4,4,https://openreview.net/forum?id=1hKE9qjvz-,fCR8xst3om
8,3,1,4,https://openreview.net/forum?id=1hKE9qjvz-,qlznWfZA-X
6,2,3,3,https://openreview.net/forum?id=1hKE9qjvz-,O3fTl094c6
8,3,3,4,https://openreview.net/forum?id=1fZd4owfJP6,CgYMf3lsV7
5,2,2,3,https://openreview.net/forum?id=1fZd4owfJP6,ASTxCP8kV3
6,2,2,3,https://openreview.net/forum?id=1fZd4owfJP6,miN75lLP3W
6,4,3,3,https://openreview.net/forum?id=1ehuYMrigt,X5HuxEIJaCR
1,Not applicabl,1,2,https://openreview.net/forum?id=1ehuYMrigt,qyPjqPkEHH
6,3,3,4,https://openreview.net/forum?id=1ehuYMrigt,sdQElxOFe7S
5,2,2,3,https://openreview.net/forum?id=1ehuYMrigt,jScqu5EU8h
6,2,3,3,https://openreview.net/forum?id=1bLT3dGNS0,h_9MbmEoyJ
6,3,3,3,https://openreview.net/forum?id=1bLT3dGNS0,QtXXhhNk0we
5,2,3,2,https://openreview.net/forum?id=1bLT3dGNS0,wMyCCMeUMg
8,Not applicabl,3,4,https://openreview.net/forum?id=1_jtWjhSSkr,VAQLwLMw5S
6,Not applicabl,3,3,https://openreview.net/forum?id=1_jtWjhSSkr,O3ipLTDUOR
8,4,4,4,https://openreview.net/forum?id=1_jtWjhSSkr,f2C2Yj-Y9ct
8,4,4,4,https://openreview.net/forum?id=1_jtWjhSSkr,mMK2cC94fR
8,Not applicabl,3,3,https://openreview.net/forum?id=1_jtWjhSSkr,TER7ltslQm
6,2,2,3,https://openreview.net/forum?id=1_jFneF07YC,XsbK100ZqV
8,4,3,4,https://openreview.net/forum?id=1_jFneF07YC,0j14la4Stj
6,3,3,4,https://openreview.net/forum?id=1_jFneF07YC,BRP8Rlto_E
8,3,3,3,https://openreview.net/forum?id=1_jFneF07YC,6A_5mUlKNiH
8,3,3,3,https://openreview.net/forum?id=1_OGWcP1s9w,u8cZB721FS
8,3,3,4,https://openreview.net/forum?id=1_OGWcP1s9w,oEd2ij00h8Z
8,Not applicabl,3,4,https://openreview.net/forum?id=1_OGWcP1s9w,qlNclP7wtCf
6,2,2,3,https://openreview.net/forum?id=1_OGWcP1s9w,-E3iZkDgH8
5,2,3,3,https://openreview.net/forum?id=1Wo0vqaZ8WJ,ATs5t9xD1C
5,Not applicabl,3,2,https://openreview.net/forum?id=1Wo0vqaZ8WJ,KlVNIglq1x5
6,3,2,4,https://openreview.net/forum?id=1Wo0vqaZ8WJ,oGZikrrPHB-
6,2,2,3,https://openreview.net/forum?id=1Wo0vqaZ8WJ,dPtKvBv5Ex
5,2,2,3,https://openreview.net/forum?id=1UbNwQC89a,jP_26KHSN8
6,3,3,3,https://openreview.net/forum?id=1UbNwQC89a,Qqz-2j2upMM
6,3,3,4,https://openreview.net/forum?id=1UbNwQC89a,oU4cMnEbEkb
6,2,3,4,https://openreview.net/forum?id=1UbNwQC89a,d24YNN63vmX
6,2,3,3,https://openreview.net/forum?id=1UbNwQC89a,sQE0vDPm2_e
6,3,3,4,https://openreview.net/forum?id=1UCaQYUdE_o,cGmf-8d5DH2
6,2,3,3,https://openreview.net/forum?id=1UCaQYUdE_o,zKnWwqNM03b
6,3,3,4,https://openreview.net/forum?id=1UCaQYUdE_o,prmtzNu_Oww
3,3,3,3,https://openreview.net/forum?id=1UBSvnGHFxK,0n6LT8cjLA9
