overall,soundness,presentation,contribution,PaperId
5,3,2,3,7598
5,2,2,2,8642
3,1,1,2,8657
5,2,2,2,8642
6,3,2,3,8632
3,2,1,2,7598
6,2,3,2,8642
3,1,2,1,8671
5,3,2,3,8659
6,3,3,3,8665
5,3,1,2,8632
6,3,3,3,8633
8,3,3,3,8657
5,3,3,3,8665
3,2,2,2,8642
6,3,4,2,8657
8,3,2,3,8665
8,4,3,3,8645
6,3,3,2,8676
3,3,2,2,8662
5,2,4,3,8677
3,1,4,2,8677
6,2,3,2,8676
5,2,3,2,8662
3,2,3,2,8672
6,3,3,3,8643
5,2,3,2,8677
5,2,2,2,8676
6,4,3,2,8645
8,3,3,3,8645
5,3,3,2,8676
5,2,2,2,8658
3,3,2,4,8645
8,3,4,3,8645
3,2,2,1,8667
3,1,2,1,8672
5,2,3,3,8667
5,3,3,3,8645
6,3,3,3,8658
1,1,2,1,8667
8,4,3,3,8643
3,2,3,2,8672
5,3,3,2,8672
6,3,3,3,8667
6,4,4,4,8680
1,2,2,1,8662
8,3,4,3,8680
6,3,3,2,8652
3,2,3,2,8652
6,3,3,3,8667
6,3,3,3,8643
5,2,3,2,8677
6,1,2,1,8658
3,3,2,2,8662
6,3,3,2,8680
6,2,3,3,8658
8,3,3,2,862
8,3,3,3,8654
3,2,2,2,868
6,3,2,2,862
6,3,2,3,8664
5,1,2,1,8664
5,3,3,2,8652
6,2,2,1,862
5,2,1,2,8465
5,2,2,2,8692
6,3,2,2,868
6,3,2,3,8687
8,3,4,4,862
3,3,3,2,8652
5,2,3,2,8699
3,1,2,1,8053
8,4,3,4,8692
8,3,3,3,8687
5,3,3,3,8685
6,3,3,2,8685
3,2,2,2,8689
6,3,3,3,8699
6,4,3,3,8699
3,1,1,1,8053
6,2,2,2,8687
6,3,3,3,8685
6,3,2,3,862
3,2,2,2,8465
1,1,2,2,8053
6,2,3,2,8664
3,2,2,1,8689
3,2,2,2,8465
3,1,2,2,8699
6,3,3,2,868
6,3,3,2,8687
3,2,2,1,8053
5,2,3,3,8654
5,2,2,2,8654
8,3,4,4,8692
3,2,2,2,8689
5,2,3,3,8685
3,2,2,2,8311
8,4,4,3,8294
5,3,3,2,8318
6,2,3,2,8290
6,3,3,2,8320
5,3,2,2,8052
3,2,1,2,8301
5,3,3,3,8325
6,2,3,2,8290
3,2,3,2,8325
3,2,1,1,8311
6,3,3,4,8317
8,3,4,3,8052
8,3,3,4,8318
5,3,2,3,8301
5,3,3,3,8052
6,3,3,3,8318
5,3,3,2,8320
6,2,4,2,8294
5,3,3,2,8318
6,3,2,2,8317
5,3,4,2,8317
6,3,3,3,8325
3,3,2,2,8320
6,3,4,3,8294
6,3,2,3,8290
5,2,1,2,8311
3,2,2,2,8301
6,2,1,2,8052
6,3,3,2,8311
6,3,2,3,8052
5,3,4,2,8325
3,3,2,2,86
6,3,3,3,8670
8,4,4,4,8696
5,2,2,3,8670
5,2,2,2,8700
5,2,3,2,8696
3,2,3,2,8704
8,3,2,3,8705
5,3,2,2,869
6,3,3,3,8704
3,2,1,2,869
3,2,2,2,86
3,1,3,2,8703
6,2,3,3,8703
6,4,3,3,8705
8,4,3,4,8670
5,2,2,2,86
5,3,3,2,8705
5,2,2,2,869
8,4,4,4,8692
3,3,1,2,8692
6,3,3,2,8704
5,2,3,1,8700
5,3,2,2,8703
3,2,3,2,86
3,2,2,1,869
6,3,3,2,8700
3,3,3,2,8690
5,3,3,2,8690
5,3,3,2,8705
5,2,3,2,8696
3,3,3,2,8690
3,2,3,2,8724
3,2,2,1,8710
6,3,3,3,8697
8,3,2,3,8697
5,3,2,2,8708
1,1,1,1,8709
6,3,2,2,8712
6,3,3,2,8702
5,2,2,2,8708
3,2,1,1,8721
3,2,2,1,8706
3,2,2,2,8712
8,4,4,3,8697
5,3,2,3,8708
6,2,2,3,8724
6,4,3,3,8697
3,1,2,1,8721
3,2,2,2,8710
3,2,2,1,8724
6,4,4,3,8675
5,3,4,2,8702
8,4,3,4,8702
3,2,3,1,8710
3,2,2,2,8709
5,3,2,2,8706
6,3,3,3,8706
5,3,2,3,8706
6,3,3,4,8702
3,1,3,2,8721
1,1,2,2,8706
8,3,3,4,8675
5,3,3,2,8712
6,3,3,4,8708
6,3,3,3,8675
6,4,3,2,8675
5,2,2,2,8724
3,2,2,1,8710
6,2,3,3,8709
6,4,2,3,8725
6,3,3,2,870
6,3,3,2,870
3,2,1,1,8733
8,3,2,4,8600
6,3,3,3,8569
6,2,2,3,8714
5,2,3,2,870
3,2,1,2,8722
3,2,2,2,8727
8,3,3,4,8600
10,4,4,4,8725
5,2,2,2,8729
6,2,3,3,8725
5,3,3,2,8729
6,3,3,2,8717
6,3,2,2,8729
8,4,3,3,8714
6,3,3,3,8600
10,4,3,4,8714
8,3,2,3,8569
8,3,4,2,8600
6,3,3,3,870
3,2,1,3,8722
8,4,4,4,8569
6,3,3,3,8727
6,2,1,2,8714
5,2,2,3,8725
3,3,2,2,8733
6,3,2,2,8569
3,3,2,2,8733
8,2,2,2,8729
5,2,1,2,8717
6,2,2,3,8717
3,2,1,2,8733
3,2,2,2,8727
3,3,2,2,8722
3,2,1,2,8717
6,2,3,3,8740
8,3,3,3,8735
6,3,3,2,8728
6,3,3,3,8735
6,2,2,3,871
5,3,3,2,871
5,3,3,2,8736
5,2,3,2,873
3,2,2,1,8740
6,3,2,3,871
3,3,1,2,8752
6,3,3,3,8736
8,3,3,3,873
6,3,3,3,8740
6,3,3,3,8735
6,3,3,3,873
5,3,2,2,873
6,3,1,2,8736
6,3,4,3,8735
6,3,3,3,8740
6,3,2,3,8740
6,2,3,2,8728
6,2,2,1,8736
3,2,3,2,8752
5,2,2,2,871
8,3,4,4,8731
5,2,2,3,8684
3,1,1,2,8752
8,3,3,3,8731
5,2,2,2,8728
8,3,3,4,8731
3,2,3,2,8728
8,4,3,4,8731
5,3,2,2,8752
6,3,2,3,8684
5,3,2,3,8727
3,2,1,2,8757
3,3,2,1,8732
3,3,2,4,8739
5,3,2,3,8761
6,3,2,3,8730
3,2,2,1,876
3,2,2,2,8778
3,3,1,2,8761
5,2,2,2,8730
3,2,2,1,8765
6,2,3,2,8730
5,3,2,2,8761
3,2,2,2,8761
6,3,4,3,8775
5,2,2,2,8757
8,4,3,3,8732
6,3,3,2,8763
3,4,3,1,8757
6,3,3,2,8763
3,2,2,1,8778
5,4,4,3,8739
3,2,3,2,8765
6,4,2,3,8730
6,3,2,3,8732
3,2,1,2,876
3,3,3,2,8778
5,3,2,3,8765
6,3,3,3,8763
10,4,3,4,8732
6,3,3,3,876
6,3,3,3,8763
5,2,2,2,876
5,2,2,2,8757
5,3,2,3,8778
5,2,2,3,8730
3,3,2,2,8775
3,2,3,2,8739
6,2,2,3,8684
3,2,3,2,8760
5,3,1,2,8775
5,3,3,2,8750
3,1,1,1,8781
5,3,3,2,8776
3,2,1,2,8759
5,2,2,2,8750
3,3,2,2,875
5,3,3,3,8775
5,1,3,2,8760
3,3,2,2,875
3,3,3,1,8750
3,2,2,3,875
6,2,3,2,8767
8,3,3,2,8767
3,2,2,2,8759
3,1,2,2,8759
6,2,3,2,8767
8,4,4,2,8776
3,2,1,2,8781
5,2,3,2,8776
3,2,2,2,8781
6,2,3,3,875
3,2,3,1,8760
5,2,2,2,8760
8,4,3,3,8750
8,2,4,3,8767
3,2,2,2,8781
3,2,2,2,8785
3,2,1,1,8759
6,3,4,3,8776
3,2,2,2,8785
5,3,2,2,8613
1,3,1,1,8785
3,3,1,2,8793
6,3,3,3,8613
6,3,4,3,7594
5,2,3,3,8779
3,2,2,2,8798
5,3,2,2,878
5,3,2,3,7594
6,2,2,3,8769
5,3,3,2,8798
6,3,3,3,8769
6,2,2,3,8798
3,2,2,2,8785
5,2,3,2,8779
3,2,1,2,8793
5,2,3,2,8745
5,2,2,2,8745
6,3,3,3,8613
6,3,4,3,8779
1,1,1,2,8793
5,2,3,2,8798
6,3,3,3,8779
5,3,3,3,8745
6,3,2,3,8741
6,3,2,3,8741
8,3,4,3,8745
8,3,4,3,8769
5,3,2,2,878
5,2,2,2,8769
5,3,2,3,8613
5,3,3,2,8741
5,3,3,3,878
3,2,1,2,7594
3,2,2,2,8795
5,3,2,2,8792
3,2,2,1,8799
3,2,1,2,8792
5,2,3,2,8803
6,3,3,3,8797
5,3,3,4,8788
3,2,1,1,8800
3,2,3,2,8804
5,2,3,2,8788
8,3,3,3,8804
5,3,3,2,8792
6,3,4,3,8802
6,4,4,4,8795
6,3,3,3,8802
1,1,1,1,8803
3,2,2,2,8803
1,2,3,1,8800
3,2,3,2,8802
5,2,3,2,8800
3,2,2,2,8797
3,2,1,2,8800
5,3,3,2,8795
5,2,3,2,8788
3,2,2,2,8753
6,2,3,3,8753
6,3,3,3,8753
3,2,2,2,8792
6,3,2,3,8753
3,2,3,1,8799
6,2,2,2,8753
5,1,4,3,8799
5,2,2,2,8800
5,2,3,2,8788
3,3,3,2,8799
3,2,3,2,8797
1,1,2,2,8793
3,3,2,3,8797
5,4,2,2,8788
3,3,2,3,8746
8,4,2,4,8663
3,3,4,3,8663
6,3,3,3,8822
5,2,2,3,8808
6,3,3,3,881
8,3,3,4,8663
10,4,4,4,8018
6,3,3,3,8808
6,3,3,3,8829
5,3,2,2,8811
3,2,2,3,8812
1,2,1,2,8808
5,3,3,3,8812
5,2,2,2,8663
8,4,4,3,8829
5,2,3,2,8811
8,3,3,4,8811
5,2,3,2,881
6,2,1,2,8829
6,3,3,3,8746
3,1,1,1,8822
5,4,2,4,8663
3,2,2,2,881
3,2,2,2,8812
5,2,3,2,8812
6,2,3,2,8808
6,4,2,3,8804
3,1,1,2,8746
8,3,3,3,8746
5,3,2,2,8822
5,2,2,2,8822
6,2,3,2,8746
3,2,2,2,8808
5,3,3,2,8679
5,3,3,2,8832
3,2,3,2,8819
6,2,2,2,8834
6,3,3,3,880
6,3,3,3,87
5,2,2,2,8832
8,4,4,3,8809
3,2,2,2,880
5,2,3,2,87
8,3,4,3,8018
8,4,3,4,8801
6,3,2,3,8832
5,3,3,2,8819
3,3,3,1,8819
3,2,2,2,8801
5,2,3,2,8018
6,3,2,3,8801
5,3,3,3,8018
3,1,3,1,882
5,2,3,2,8819
6,3,3,3,8818
5,3,3,2,882
5,2,2,3,882
3,1,2,3,8801
3,2,1,1,8834
6,3,3,3,8834
6,3,3,3,87
5,2,3,3,880
1,3,4,1,880
6,3,2,2,8818
5,3,2,3,8809
3,2,2,2,8679
6,3,3,3,87
5,2,3,2,8679
6,2,3,2,8809
5,3,3,1,8818
8,3,4,3,8278
6,2,2,2,8315
6,3,2,3,8307
3,1,1,2,8348
3,2,3,2,8341
6,2,2,2,8164
3,2,2,2,8164
3,2,2,2,8341
6,3,3,3,8319
3,2,1,2,8335
8,3,3,3,8293
3,2,2,1,8341
5,3,4,3,8293
8,4,3,4,8315
5,3,2,2,8307
3,2,2,2,8164
6,2,3,2,8278
6,3,3,3,8319
3,2,2,2,8335
6,2,2,2,8293
3,2,1,2,8335
8,3,3,2,8278
5,2,2,2,8307
8,3,3,3,8319
1,2,2,2,8348
6,3,3,3,8315
3,2,2,2,8341
3,2,3,2,8348
3,3,2,1,8336
8,4,4,4,8293
5,3,2,2,8164
5,3,4,2,8319
5,2,3,2,8336
8,4,4,3,8278
5,2,3,2,8336
3,1,1,1,8348
5,2,3,3,8336
8,4,3,4,8315
3,2,2,1,8307
6,3,3,3,8756
6,2,1,2,8842
5,2,3,3,8825
5,3,3,2,8842
6,3,2,3,8857
8,3,3,3,8849
6,3,1,3,8857
6,3,2,3,8861
5,2,3,2,8825
5,3,3,2,8861
5,2,2,2,884
3,3,2,2,8837
5,2,3,3,8838
3,2,3,2,884
6,3,2,2,8758
5,2,4,2,8838
6,2,3,3,8756
5,2,2,2,8825
5,3,3,2,884
6,2,3,2,8758
5,3,3,3,8861
3,3,3,2,8838
1,4,2,1,8842
6,3,3,3,8556
6,3,3,3,8556
6,3,3,3,8849
3,3,2,2,8842
6,2,3,3,8758
5,3,2,3,8842
8,3,3,3,8861
8,3,3,3,8556
3,1,2,3,884
6,2,3,3,8758
5,2,3,3,8832
5,2,3,3,8825
6,3,3,3,8756
5,2,2,2,8849
5,3,3,2,8838
6,3,3,3,8857
5,3,1,2,8840
6,4,3,3,8245
3,2,2,2,8865
6,3,3,2,8837
5,3,3,2,8862
6,2,2,2,8851
6,3,3,2,8855
3,2,2,2,8865
3,2,2,2,8851
5,3,2,2,8837
6,3,3,3,8837
5,3,3,3,8840
3,2,2,1,8844
8,4,4,4,8848
8,3,3,3,8805
5,1,2,2,8865
6,3,3,3,8845
5,3,3,2,8862
3,2,2,2,8855
8,3,3,3,8855
3,2,1,2,8844
8,3,3,3,8851
5,3,3,2,8862
6,4,3,2,8245
10,4,4,4,8848
5,3,2,2,8862
5,3,2,2,8245
5,2,3,2,8855
8,3,3,3,8805
5,2,2,2,8805
3,3,3,1,8865
6,3,2,3,8805
5,3,3,2,8851
5,3,2,3,8840
5,2,3,2,8865
8,3,3,3,8848
6,3,3,2,8245
8,3,3,4,8840
8,3,4,4,8848
5,2,3,2,8844
6,2,2,3,8874
3,1,1,2,8894
6,3,4,2,8853
5,3,2,3,8845
3,2,2,2,8839
6,3,3,2,8853
6,3,3,3,8845
3,1,2,1,8893
8,3,4,3,8660
6,3,3,3,8874
5,2,2,2,8875
5,3,2,3,8882
10,4,4,4,8880
8,4,4,4,8660
6,3,3,3,8874
3,2,3,2,8893
5,2,2,2,8853
5,2,3,3,8893
6,3,3,3,8839
8,3,3,2,8880
6,3,4,3,8866
8,3,3,3,8839
8,3,3,3,8660
10,4,4,4,8660
5,2,2,2,8893
6,2,2,2,8866
3,2,2,2,8875
3,3,1,2,8894
3,2,2,1,8882
5,3,3,3,8875
3,2,2,2,8853
6,3,3,2,8866
6,3,3,3,8874
5,2,2,2,8894
3,3,4,2,8866
5,2,2,2,8882
6,2,3,3,8885
8,3,3,3,8824
5,2,2,3,8876
3,2,1,2,8901
5,2,3,2,8872
3,2,1,3,8901
8,3,4,3,8824
3,1,2,1,888
3,2,3,2,8892
8,4,3,3,8889
5,3,3,2,8885
3,1,1,2,888
3,2,3,2,8892
5,3,2,2,8892
3,2,2,3,888
8,3,3,3,8824
5,3,2,2,8889
6,3,3,3,8880
6,3,3,3,8867
6,3,4,4,8867
6,3,4,3,8872
3,2,3,2,8872
8,4,2,3,8867
3,2,2,2,8901
3,2,1,1,8892
8,3,3,4,8824
3,2,1,2,8901
6,4,3,3,8867
3,1,2,1,8876
6,2,3,3,8880
8,3,4,3,8885
3,2,2,2,888
6,3,3,3,8889
6,2,3,3,8897
5,3,3,3,8856
5,2,4,2,8916
1,2,2,1,8904
3,2,3,1,8751
1,1,2,1,8903
5,3,3,2,8904
5,2,2,2,8868
5,3,2,2,8919
5,2,3,2,8903
8,3,3,3,8910
3,2,3,1,88
3,1,2,1,8904
6,3,3,3,8876
6,3,3,2,8751
3,2,3,1,8916
5,3,3,3,8903
6,3,3,3,8856
6,3,3,3,8856
6,2,3,3,8897
3,3,3,1,8916
5,3,3,2,8904
8,4,3,3,8751
3,3,1,1,8904
3,2,3,2,8919
6,3,3,3,8897
6,2,3,3,8751
3,1,2,2,8856
3,3,1,2,8916
8,2,3,3,8910
5,1,2,2,88
8,3,3,3,8910
5,2,3,3,88
6,3,4,4,8868
5,3,3,2,8868
1,1,1,1,8903
6,3,4,4,8916
1,1,1,1,8919
6,3,3,2,890
8,2,3,2,8912
6,3,3,3,8738
6,3,3,3,8912
6,2,3,3,8917
5,2,3,2,890
6,3,3,2,8738
8,3,4,3,8917
3,2,3,2,8922
1,1,1,1,8934
1,1,1,1,8934
5,2,3,2,890
8,3,3,2,8895
6,3,4,2,8909
8,2,3,3,8917
3,3,3,2,8910
8,3,3,2,8895
3,1,2,1,8909
8,3,3,2,8917
1,2,1,2,8934
3,1,2,2,8909
5,3,2,3,8909
5,2,3,2,8920
5,2,3,2,890
5,2,2,2,890
6,3,3,2,8917
3,2,2,2,8934
6,4,3,2,8912
8,3,4,3,8895
6,3,2,3,8920
5,2,3,2,8912
6,3,3,2,8920
6,3,3,3,8738
6,3,3,2,8920
6,3,3,3,8917
6,3,3,3,8895
3,2,2,2,8738
3,2,3,2,8940
5,3,3,2,8942
3,2,1,1,8927
3,1,2,3,8922
3,2,1,2,893
8,4,3,4,891
3,1,3,2,8942
8,4,3,4,8931
5,2,3,3,8922
8,4,3,4,8940
6,3,4,3,8942
8,3,3,3,891
5,2,2,2,8940
8,4,4,3,8921
6,2,3,2,8921
5,2,2,2,8931
5,2,2,2,8922
5,3,3,3,8931
5,3,3,3,892
3,3,3,3,8942
3,2,3,2,892
3,2,3,2,892
3,1,3,1,8907
8,4,4,4,8926
5,2,4,3,8940
6,3,3,2,8927
3,1,2,1,8907
3,2,2,2,893
5,2,3,2,8922
8,4,4,3,891
5,2,2,2,8907
6,3,2,3,891
1,1,1,1,8926
3,2,3,2,8922
3,3,2,2,8931
5,3,3,2,8927
3,2,2,1,8927
6,3,2,3,893
3,3,2,2,893
3,2,2,1,8907
3,2,2,2,8926
5,2,2,2,861
6,3,3,3,8921
6,3,3,3,8921
6,3,3,3,8921
3,2,2,2,8962
3,2,1,1,8946
8,2,3,3,8871
5,2,3,3,879
3,2,2,2,879
6,3,2,3,8871
1,2,1,1,8962
8,4,4,4,8932
6,2,2,3,861
5,3,2,2,8962
3,2,1,2,879
5,3,3,2,8946
8,3,3,4,861
8,4,2,4,8871
6,3,3,2,8936
6,4,3,3,8826
5,3,3,3,8936
3,2,2,1,879
3,2,2,2,8946
8,3,4,3,8936
3,2,2,2,8962
3,1,3,2,8962
3,2,2,2,8946
8,3,2,3,8871
6,2,2,3,8826
8,3,3,3,8826
8,3,3,3,8826
8,3,3,3,8688
8,3,3,3,8945
3,3,3,2,8688
8,3,3,3,8707
1,1,2,1,8707
6,3,3,3,8914
6,3,2,3,894
6,4,3,3,8932
8,3,3,3,8914
8,4,4,4,8956
6,2,3,3,8914
6,2,2,3,8964
5,2,3,2,8964
5,3,3,2,8914
5,2,2,1,8972
5,3,3,2,897
6,3,3,3,8914
5,3,3,2,8945
5,2,2,2,8964
5,3,3,2,8972
5,1,2,3,8972
5,2,2,2,8964
3,1,3,2,8707
5,2,3,3,8914
3,2,3,2,897
5,2,3,3,8945
5,3,4,2,894
6,3,4,3,8945
5,2,2,2,8914
6,3,4,3,8956
6,3,3,3,8932
5,2,3,2,897
6,3,3,3,8956
5,3,4,2,894
8,4,4,4,8688
3,2,2,2,8972
5,2,2,2,8707
6,3,3,3,8688
5,3,3,3,8707
8,3,3,3,8983
5,3,3,2,8967
5,2,3,2,8968
6,3,3,2,8984
8,4,4,4,8976
5,2,3,3,8984
6,3,3,3,8858
5,2,3,3,8983
5,3,2,3,8987
3,3,3,1,8983
3,2,2,2,896
8,3,3,3,8968
6,3,3,3,8968
5,3,3,3,896
8,3,3,3,8858
1,2,3,2,8967
3,2,3,2,8990
6,4,3,3,8990
3,1,2,2,8967
6,2,3,2,8984
8,4,3,4,8969
8,3,4,4,8976
6,2,3,2,8984
3,3,2,2,8987
3,1,3,1,8990
6,3,3,3,8990
3,2,1,2,8969
6,3,3,3,8983
6,4,4,3,8976
6,3,3,4,8976
6,2,3,2,896
5,2,2,3,8987
5,3,3,2,8969
8,3,3,3,8858
6,2,2,2,896
8,4,4,4,8858
5,2,2,3,8969
6,3,2,3,831
5,3,1,2,8323
6,2,3,2,832
5,2,3,3,831
8,4,3,3,828
8,3,3,3,831
3,3,2,2,8344
6,3,3,2,831
5,3,3,2,8346
5,2,3,3,834
6,3,3,3,832
6,3,3,3,8333
6,3,3,3,8344
6,2,3,2,8323
6,3,2,2,832
6,3,3,3,8333
3,3,4,2,8346
6,3,3,3,828
6,3,3,3,8323
5,3,1,2,834
3,3,3,1,8353
8,4,3,3,834
5,3,2,2,8353
3,2,3,1,8333
3,3,2,2,8344
3,2,2,2,8333
5,3,3,2,8346
5,2,3,2,8353
6,3,3,3,834
3,3,2,2,832
6,2,3,2,8323
6,3,3,3,828
3,3,2,2,8344
6,3,3,4,828
6,3,4,2,8988
6,3,3,3,8971
5,3,3,2,9014
3,2,2,2,89
6,3,2,3,8971
6,3,3,3,8957
5,3,3,3,9014
1,3,3,2,8963
6,3,3,3,89
5,3,3,2,8925
6,2,2,2,8997
3,2,2,2,9000
3,2,2,2,89
6,3,4,3,8925
6,3,2,3,9000
6,3,3,3,898
5,2,3,2,9000
5,2,2,2,9000
6,3,3,2,8925
5,2,4,2,8963
8,3,4,3,8963
6,3,3,3,8971
8,3,3,3,8971
6,2,2,2,8997
8,3,3,3,8997
8,3,4,3,8971
6,3,4,3,8988
6,3,4,2,9014
5,3,3,2,89
5,3,1,3,898
8,3,3,4,8997
6,2,2,3,8957
5,3,3,2,898
3,2,2,2,8988
6,3,3,2,8925
3,2,1,2,8957
8,3,4,3,8988
3,3,3,2,8988
6,2,2,2,8963
3,2,3,1,9011
5,2,2,1,7731
3,1,1,1,9020
6,3,3,3,9008
3,2,2,2,9011
3,1,1,1,8992
6,3,3,3,900
8,3,3,3,9009
5,2,3,2,9011
3,3,3,2,9014
5,3,3,2,9009
6,3,3,3,7731
5,3,3,2,9008
8,3,2,2,8996
6,3,3,3,9008
5,2,1,2,9011
5,3,2,2,9008
3,3,2,2,8992
5,2,2,2,8992
8,4,4,3,8958
3,2,2,2,9009
5,2,2,2,8958
8,2,3,2,8958
5,2,3,2,7731
5,2,3,2,900
6,3,3,3,7731
3,1,3,2,9012
6,3,2,3,900
3,3,3,2,8992
3,2,2,2,9012
5,3,3,2,9012
6,3,3,2,8996
1,1,1,1,9020
6,3,2,3,8996
6,4,3,3,9012
5,2,2,2,9008
6,3,3,2,8996
6,3,3,2,8958
3,2,2,2,900
3,1,1,1,9020
5,3,3,1,9018
8,3,3,3,9019
3,1,1,1,9005
3,3,3,3,9041
8,3,4,3,7731
5,2,3,2,9018
8,4,3,3,899
6,2,3,2,9019
6,3,4,2,902
1,1,2,1,902
6,4,3,1,9016
6,3,3,2,9003
5,3,3,3,9005
8,3,3,3,9019
3,2,2,2,9026
5,2,3,1,9018
3,2,3,2,9026
6,3,3,3,9035
6,3,3,3,9026
3,2,1,1,9041
3,2,3,3,9005
5,3,3,2,9016
6,3,3,2,9016
3,2,2,1,903
3,3,3,2,903
6,3,4,2,902
5,3,4,3,9005
6,3,3,3,9035
1,1,1,1,9041
6,3,4,2,9003
3,3,2,2,902
6,4,4,3,899
3,2,3,2,903
8,3,4,4,9019
6,3,3,3,9003
3,3,3,1,9018
1,1,1,2,9041
5,3,3,2,9035
6,3,3,3,9003
8,3,3,3,899
3,3,2,2,9047
3,3,2,3,8949
6,3,3,2,9040
3,2,3,2,9062
3,2,2,2,8949
8,3,3,2,9040
5,3,3,2,9062
3,2,3,2,9046
3,3,2,2,9047
8,4,3,4,9031
3,2,4,2,9033
6,2,2,3,9061
5,3,3,2,9046
3,2,1,2,9052
3,2,2,2,9024
3,2,1,3,8949
6,3,3,2,9031
5,3,3,2,9024
5,2,3,2,9061
5,3,3,3,9031
3,2,3,2,9052
5,3,2,3,9061
6,3,3,3,9051
3,2,3,2,9046
5,3,4,2,9061
8,4,4,3,9031
6,3,3,2,9033
6,3,3,3,9024
6,3,3,2,9052
3,2,3,2,9024
3,3,1,2,9062
3,2,1,1,9047
5,3,1,3,8949
8,4,3,4,9033
6,4,4,3,9046
5,3,3,2,9033
3,2,2,1,9040
5,3,2,2,9051
6,3,2,3,9062
5,3,2,2,9051
3,2,2,2,9070
3,1,2,1,9072
6,3,3,3,901
8,3,3,3,9070
3,2,2,2,9076
5,2,1,2,9071
3,2,3,2,9072
5,2,3,2,9076
5,2,2,2,9072
6,3,2,3,9027
5,3,3,2,901
5,3,2,2,9071
5,2,2,2,9076
5,3,2,3,9071
3,1,1,1,9072
5,2,3,2,9071
3,2,3,2,9045
5,2,3,2,9070
6,3,2,3,9063
6,3,3,3,9045
5,3,2,2,9034
8,4,3,4,9027
6,2,2,2,9070
8,3,3,3,9027
6,3,2,3,9034
8,3,3,3,9027
3,2,2,2,901
8,3,3,3,9034
3,2,2,1,9072
3,2,1,2,9076
8,3,3,3,901
5,3,2,3,9063
5,3,4,2,9063
3,1,2,1,9081
6,3,3,2,9058
5,2,2,2,9045
6,3,3,3,8965
8,4,3,3,8970
6,3,3,2,907
6,3,3,3,9058
5,2,3,3,9045
6,3,4,3,9074
6,3,3,3,9074
6,3,3,3,8965
8,4,3,4,9021
5,2,3,2,8979
3,3,3,2,9064
5,3,2,2,9084
8,4,3,4,8970
5,2,2,3,9074
5,4,3,3,9095
6,4,3,3,9058
6,3,3,3,907
1,2,1,2,9095
6,3,3,3,907
5,2,2,2,9081
5,3,3,2,9021
3,4,3,1,8965
6,2,4,2,9084
6,2,3,3,9058
8,3,4,4,9045
3,1,3,1,8979
5,3,2,3,9081
6,3,3,3,8970
6,2,2,3,8965
5,3,2,3,9081
5,2,3,2,9064
5,3,3,3,9095
5,2,2,2,9074
5,3,3,3,9021
3,2,2,1,8979
5,2,3,2,9084
5,2,2,1,9064
6,2,2,2,907
5,3,3,2,9094
3,2,2,1,9094
6,2,3,2,9077
8,4,3,3,9073
6,3,2,3,9073
3,2,2,2,9097
3,2,3,2,9097
5,3,3,3,9082
5,2,2,2,9092
3,3,3,2,9077
5,2,2,3,908
5,3,2,3,908
3,2,2,1,9082
6,3,3,3,9090
3,2,3,1,9092
5,2,3,2,9097
5,3,3,2,908
8,3,3,3,8638
3,1,2,1,9050
5,2,3,1,908
5,2,2,3,9077
3,3,3,1,9097
3,1,3,2,8979
6,3,2,2,9077
6,3,3,3,9073
5,2,2,2,9077
5,2,2,2,9050
6,3,4,3,9090
3,3,3,2,9094
5,3,3,3,9082
1,1,1,1,9092
5,2,4,2,9082
5,2,3,2,9050
6,3,3,2,9090
8,3,3,4,9050
5,2,2,2,9090
3,3,4,2,90
5,3,1,2,9121
6,3,4,3,90
5,2,3,3,911
8,3,3,3,911
3,2,2,2,9078
6,3,3,2,9116
5,2,2,2,9121
3,2,1,4,9116
6,3,2,3,9078
6,3,3,4,804
3,3,3,2,9125
3,2,2,1,9125
6,4,3,3,9066
5,3,3,3,9116
6,3,4,3,804
5,2,2,1,9108
8,4,3,4,804
6,3,3,2,9066
3,4,4,1,90
8,3,2,3,8638
6,3,3,2,9044
6,3,3,2,90
3,2,2,2,9108
3,2,1,2,9125
3,1,2,1,9078
6,3,3,3,8638
5,4,4,2,9066
3,2,2,2,9078
3,2,1,1,9121
5,3,3,2,9108
6,4,4,2,9066
3,2,2,2,911
6,2,2,2,8638
3,2,3,1,9044
3,2,1,2,9116
6,3,2,3,9121
5,2,3,2,911
6,3,3,3,9125
8,3,3,3,9106
5,3,2,3,909
3,1,2,2,9048
8,4,3,3,910
3,3,3,1,9120
8,3,3,3,9106
5,2,2,2,9044
5,3,3,2,9109
6,3,3,2,9137
5,2,2,3,9048
6,3,3,3,9133
5,3,3,2,909
5,2,3,2,9133
3,3,3,2,9137
3,2,3,2,9048
5,2,3,2,909
8,3,3,4,910
6,3,2,3,9106
5,3,3,2,9109
3,1,2,2,9137
5,3,2,2,9133
3,3,4,1,9111
3,4,4,1,9120
5,3,4,3,9111
5,2,3,2,910
6,2,2,3,910
3,2,3,2,9111
3,2,2,2,9109
3,3,3,1,9137
3,1,1,1,9120
3,2,3,2,910
5,3,3,2,9111
8,3,4,3,909
3,3,2,2,9109
6,3,4,2,9133
6,3,2,3,9106
6,3,3,3,9044
6,3,3,3,9111
3,2,3,1,9120
3,3,2,2,9088
5,2,2,3,9127
3,2,1,2,8896
5,3,2,3,9138
5,2,3,3,8896
3,2,3,2,9148
6,3,3,2,9113
5,2,2,2,9154
