original row number,rating,soundness,presentation,contribution,updated rating,absolute difference,bias percentile
26168,5.0,2.0,2.0,3.0,5.096,0.096,3.38
17629,5.0,2.0,2.0,3.0,5.096,0.096,3.38
35878,5.0,2.0,2.0,3.0,5.096,0.096,3.38
37647,5.0,2.0,2.0,3.0,5.096,0.096,3.38
11569,5.0,2.0,2.0,3.0,5.096,0.096,3.38
11572,5.0,2.0,2.0,3.0,5.096,0.096,3.38
42203,5.0,2.0,2.0,3.0,5.096,0.096,3.38
13278,5.0,2.0,2.0,3.0,5.096,0.096,3.38
44504,5.0,2.0,2.0,3.0,5.096,0.096,3.38
11581,5.0,2.0,2.0,3.0,5.096,0.096,3.38
12477,5.0,2.0,2.0,3.0,5.096,0.096,3.38
25531,5.0,2.0,2.0,3.0,5.096,0.096,3.38
26152,5.0,2.0,2.0,3.0,5.096,0.096,3.38
37100,5.0,2.0,2.0,3.0,5.096,0.096,3.38
10727,5.0,2.0,2.0,3.0,5.096,0.096,3.38
22318,5.0,2.0,2.0,3.0,5.096,0.096,3.38
35766,5.0,2.0,2.0,3.0,5.096,0.096,3.38
26045,5.0,2.0,2.0,3.0,5.096,0.096,3.38
24863,5.0,2.0,2.0,3.0,5.096,0.096,3.38
10569,5.0,2.0,2.0,3.0,5.096,0.096,3.38
44717,5.0,2.0,2.0,3.0,5.096,0.096,3.38
44726,5.0,2.0,2.0,3.0,5.096,0.096,3.38
10556,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43053,5.0,2.0,2.0,3.0,5.096,0.096,3.38
7135,5.0,2.0,2.0,3.0,5.096,0.096,3.38
5317,5.0,2.0,2.0,3.0,5.096,0.096,3.38
35897,5.0,2.0,2.0,3.0,5.096,0.096,3.38
16948,5.0,2.0,2.0,3.0,5.096,0.096,3.38
12303,5.0,2.0,2.0,3.0,5.096,0.096,3.38
29788,5.0,2.0,2.0,3.0,5.096,0.096,3.38
41945,5.0,2.0,2.0,3.0,5.096,0.096,3.38
31645,5.0,2.0,2.0,3.0,5.096,0.096,3.38
39890,5.0,2.0,2.0,3.0,5.096,0.096,3.38
30890,5.0,2.0,2.0,3.0,5.096,0.096,3.38
33754,5.0,2.0,2.0,3.0,5.096,0.096,3.38
41903,5.0,2.0,2.0,3.0,5.096,0.096,3.38
7125,5.0,2.0,2.0,3.0,5.096,0.096,3.38
11817,5.0,2.0,2.0,3.0,5.096,0.096,3.38
15611,5.0,2.0,2.0,3.0,5.096,0.096,3.38
10623,5.0,2.0,2.0,3.0,5.096,0.096,3.38
10719,5.0,2.0,2.0,3.0,5.096,0.096,3.38
4547,5.0,2.0,2.0,3.0,5.096,0.096,3.38
10716,5.0,2.0,2.0,3.0,5.096,0.096,3.38
11696,5.0,2.0,2.0,3.0,5.096,0.096,3.38
11703,5.0,2.0,2.0,3.0,5.096,0.096,3.38
6049,5.0,2.0,2.0,3.0,5.096,0.096,3.38
42079,5.0,2.0,2.0,3.0,5.096,0.096,3.38
24921,5.0,2.0,2.0,3.0,5.096,0.096,3.38
6423,5.0,2.0,2.0,3.0,5.096,0.096,3.38
24911,5.0,2.0,2.0,3.0,5.096,0.096,3.38
4542,5.0,2.0,2.0,3.0,5.096,0.096,3.38
44627,5.0,2.0,2.0,3.0,5.096,0.096,3.38
17697,5.0,2.0,2.0,3.0,5.096,0.096,3.38
37077,5.0,2.0,2.0,3.0,5.096,0.096,3.38
26079,5.0,2.0,2.0,3.0,5.096,0.096,3.38
5327,5.0,2.0,2.0,3.0,5.096,0.096,3.38
26078,5.0,2.0,2.0,3.0,5.096,0.096,3.38
17698,5.0,2.0,2.0,3.0,5.096,0.096,3.38
15608,5.0,2.0,2.0,3.0,5.096,0.096,3.38
42021,5.0,2.0,2.0,3.0,5.096,0.096,3.38
12372,5.0,2.0,2.0,3.0,5.096,0.096,3.38
6242,5.0,2.0,2.0,3.0,5.096,0.096,3.38
37734,5.0,2.0,2.0,3.0,5.096,0.096,3.38
38179,5.0,2.0,2.0,3.0,5.096,0.096,3.38
25034,5.0,2.0,2.0,3.0,5.096,0.096,3.38
18604,5.0,2.0,2.0,3.0,5.096,0.096,3.38
1991,5.0,2.0,2.0,3.0,5.096,0.096,3.38
31237,5.0,2.0,2.0,3.0,5.096,0.096,3.38
30168,5.0,2.0,2.0,3.0,5.096,0.096,3.38
17479,5.0,2.0,2.0,3.0,5.096,0.096,3.38
17358,5.0,2.0,2.0,3.0,5.096,0.096,3.38
34741,5.0,2.0,2.0,3.0,5.096,0.096,3.38
30307,5.0,2.0,2.0,3.0,5.096,0.096,3.38
33993,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43947,5.0,2.0,2.0,3.0,5.096,0.096,3.38
11390,5.0,2.0,2.0,3.0,5.096,0.096,3.38
4492,5.0,2.0,2.0,3.0,5.096,0.096,3.38
22130,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43938,5.0,2.0,2.0,3.0,5.096,0.096,3.38
25219,5.0,2.0,2.0,3.0,5.096,0.096,3.38
7590,5.0,2.0,2.0,3.0,5.096,0.096,3.38
18270,5.0,2.0,2.0,3.0,5.096,0.096,3.38
20103,5.0,2.0,2.0,3.0,5.096,0.096,3.38
40105,5.0,2.0,2.0,3.0,5.096,0.096,3.38
35837,5.0,2.0,2.0,3.0,5.096,0.096,3.38
38275,5.0,2.0,2.0,3.0,5.096,0.096,3.38
40111,5.0,2.0,2.0,3.0,5.096,0.096,3.38
21425,5.0,2.0,2.0,3.0,5.096,0.096,3.38
25257,5.0,2.0,2.0,3.0,5.096,0.096,3.38
2633,5.0,2.0,2.0,3.0,5.096,0.096,3.38
26557,5.0,2.0,2.0,3.0,5.096,0.096,3.38
12882,5.0,2.0,2.0,3.0,5.096,0.096,3.38
7623,5.0,2.0,2.0,3.0,5.096,0.096,3.38
34698,5.0,2.0,2.0,3.0,5.096,0.096,3.38
21346,5.0,2.0,2.0,3.0,5.096,0.096,3.38
28346,5.0,2.0,2.0,3.0,5.096,0.096,3.38
34039,5.0,2.0,2.0,3.0,5.096,0.096,3.38
26405,5.0,2.0,2.0,3.0,5.096,0.096,3.38
12841,5.0,2.0,2.0,3.0,5.096,0.096,3.38
42578,5.0,2.0,2.0,3.0,5.096,0.096,3.38
25300,5.0,2.0,2.0,3.0,5.096,0.096,3.38
23396,5.0,2.0,2.0,3.0,5.096,0.096,3.38
11296,5.0,2.0,2.0,3.0,5.096,0.096,3.38
3000,5.0,2.0,2.0,3.0,5.096,0.096,3.38
26381,5.0,2.0,2.0,3.0,5.096,0.096,3.38
18399,5.0,2.0,2.0,3.0,5.096,0.096,3.38
38334,5.0,2.0,2.0,3.0,5.096,0.096,3.38
18401,5.0,2.0,2.0,3.0,5.096,0.096,3.38
30185,5.0,2.0,2.0,3.0,5.096,0.096,3.38
44130,5.0,2.0,2.0,3.0,5.096,0.096,3.38
1816,5.0,2.0,2.0,3.0,5.096,0.096,3.38
21374,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43984,5.0,2.0,2.0,3.0,5.096,0.096,3.38
11427,5.0,2.0,2.0,3.0,5.096,0.096,3.38
37308,5.0,2.0,2.0,3.0,5.096,0.096,3.38
10863,5.0,2.0,2.0,3.0,5.096,0.096,3.38
44375,5.0,2.0,2.0,3.0,5.096,0.096,3.38
31378,5.0,2.0,2.0,3.0,5.096,0.096,3.38
31381,5.0,2.0,2.0,3.0,5.096,0.096,3.38
28477,5.0,2.0,2.0,3.0,5.096,0.096,3.38
7346,5.0,2.0,2.0,3.0,5.096,0.096,3.38
2031,5.0,2.0,2.0,3.0,5.096,0.096,3.38
20095,5.0,2.0,2.0,3.0,5.096,0.096,3.38
18580,5.0,2.0,2.0,3.0,5.096,0.096,3.38
30381,5.0,2.0,2.0,3.0,5.096,0.096,3.38
12556,5.0,2.0,2.0,3.0,5.096,0.096,3.38
34552,5.0,2.0,2.0,3.0,5.096,0.096,3.38
8400,5.0,2.0,2.0,3.0,5.096,0.096,3.38
30002,5.0,2.0,2.0,3.0,5.096,0.096,3.38
26232,5.0,2.0,2.0,3.0,5.096,0.096,3.38
3692,5.0,2.0,2.0,3.0,5.096,0.096,3.38
6392,5.0,2.0,2.0,3.0,5.096,0.096,3.38
10889,5.0,2.0,2.0,3.0,5.096,0.096,3.38
2036,5.0,2.0,2.0,3.0,5.096,0.096,3.38
2593,5.0,2.0,2.0,3.0,5.096,0.096,3.38
13234,5.0,2.0,2.0,3.0,5.096,0.096,3.38
7700,5.0,2.0,2.0,3.0,5.096,0.096,3.38
35876,5.0,2.0,2.0,3.0,5.096,0.096,3.38
42302,5.0,2.0,2.0,3.0,5.096,0.096,3.38
21179,5.0,2.0,2.0,3.0,5.096,0.096,3.38
38510,5.0,2.0,2.0,3.0,5.096,0.096,3.38
32944,5.0,2.0,2.0,3.0,5.096,0.096,3.38
21999,5.0,2.0,2.0,3.0,5.096,0.096,3.38
658,5.0,2.0,2.0,3.0,5.096,0.096,3.38
8388,5.0,2.0,2.0,3.0,5.096,0.096,3.38
26588,5.0,2.0,2.0,3.0,5.096,0.096,3.38
18535,5.0,2.0,2.0,3.0,5.096,0.096,3.38
4714,5.0,2.0,2.0,3.0,5.096,0.096,3.38
25417,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43859,5.0,2.0,2.0,3.0,5.096,0.096,3.38
25427,5.0,2.0,2.0,3.0,5.096,0.096,3.38
21213,5.0,2.0,2.0,3.0,5.096,0.096,3.38
26282,5.0,2.0,2.0,3.0,5.096,0.096,3.38
3598,5.0,2.0,2.0,3.0,5.096,0.096,3.38
18546,5.0,2.0,2.0,3.0,5.096,0.096,3.38
22222,5.0,2.0,2.0,3.0,5.096,0.096,3.38
31362,5.0,2.0,2.0,3.0,5.096,0.096,3.38
33906,5.0,2.0,2.0,3.0,5.096,0.096,3.38
30357,5.0,2.0,2.0,3.0,5.096,0.096,3.38
1834,5.0,2.0,2.0,3.0,5.096,0.096,3.38
17207,5.0,2.0,2.0,3.0,5.096,0.096,3.38
21455,5.0,2.0,2.0,3.0,5.096,0.096,3.38
32943,5.0,2.0,2.0,3.0,5.096,0.096,3.38
21604,5.0,2.0,2.0,3.0,5.096,0.096,3.38
30962,5.0,2.0,2.0,3.0,5.096,0.096,3.38
38826,5.0,2.0,2.0,3.0,5.096,0.096,3.38
7479,5.0,2.0,2.0,3.0,5.096,0.096,3.38
10337,5.0,2.0,2.0,3.0,5.096,0.096,3.38
20939,5.0,2.0,2.0,3.0,5.096,0.096,3.38
4339,5.0,2.0,2.0,3.0,5.096,0.096,3.38
44907,5.0,2.0,2.0,3.0,5.096,0.096,3.38
30749,5.0,2.0,2.0,3.0,5.096,0.096,3.38
19027,5.0,2.0,2.0,3.0,5.096,0.096,3.38
27061,5.0,2.0,2.0,3.0,5.096,0.096,3.38
38984,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43450,5.0,2.0,2.0,3.0,5.096,0.096,3.38
24714,5.0,2.0,2.0,3.0,5.096,0.096,3.38
19037,5.0,2.0,2.0,3.0,5.096,0.096,3.38
34264,5.0,2.0,2.0,3.0,5.096,0.096,3.38
25952,5.0,2.0,2.0,3.0,5.096,0.096,3.38
41779,5.0,2.0,2.0,3.0,5.096,0.096,3.38
45073,5.0,2.0,2.0,3.0,5.096,0.096,3.38
21799,5.0,2.0,2.0,3.0,5.096,0.096,3.38
37809,5.0,2.0,2.0,3.0,5.096,0.096,3.38
38022,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43134,5.0,2.0,2.0,3.0,5.096,0.096,3.38
20174,5.0,2.0,2.0,3.0,5.096,0.096,3.38
25674,5.0,2.0,2.0,3.0,5.096,0.096,3.38
18900,5.0,2.0,2.0,3.0,5.096,0.096,3.38
21701,5.0,2.0,2.0,3.0,5.096,0.096,3.38
29543,5.0,2.0,2.0,3.0,5.096,0.096,3.38
13736,5.0,2.0,2.0,3.0,5.096,0.096,3.38
38877,5.0,2.0,2.0,3.0,5.096,0.096,3.38
25655,5.0,2.0,2.0,3.0,5.096,0.096,3.38
17885,5.0,2.0,2.0,3.0,5.096,0.096,3.38
30604,5.0,2.0,2.0,3.0,5.096,0.096,3.38
41830,5.0,2.0,2.0,3.0,5.096,0.096,3.38
12025,5.0,2.0,2.0,3.0,5.096,0.096,3.38
12183,5.0,2.0,2.0,3.0,5.096,0.096,3.38
23342,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43200,5.0,2.0,2.0,3.0,5.096,0.096,3.38
45004,5.0,2.0,2.0,3.0,5.096,0.096,3.38
12160,5.0,2.0,2.0,3.0,5.096,0.096,3.38
18992,5.0,2.0,2.0,3.0,5.096,0.096,3.38
27139,5.0,2.0,2.0,3.0,5.096,0.096,3.38
17980,5.0,2.0,2.0,3.0,5.096,0.096,3.38
21766,5.0,2.0,2.0,3.0,5.096,0.096,3.38
2530,5.0,2.0,2.0,3.0,5.096,0.096,3.38
7083,5.0,2.0,2.0,3.0,5.096,0.096,3.38
41724,5.0,2.0,2.0,3.0,5.096,0.096,3.38
11975,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43201,5.0,2.0,2.0,3.0,5.096,0.096,3.38
2714,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43413,5.0,2.0,2.0,3.0,5.096,0.096,3.38
24623,5.0,2.0,2.0,3.0,5.096,0.096,3.38
10289,5.0,2.0,2.0,3.0,5.096,0.096,3.38
7474,5.0,2.0,2.0,3.0,5.096,0.096,3.38
12015,5.0,2.0,2.0,3.0,5.096,0.096,3.38
31779,5.0,2.0,2.0,3.0,5.096,0.096,3.38
13897,5.0,2.0,2.0,3.0,5.096,0.096,3.38
13903,5.0,2.0,2.0,3.0,5.096,0.096,3.38
34291,5.0,2.0,2.0,3.0,5.096,0.096,3.38
13783,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43,5.0,2.0,2.0,3.0,5.096,0.096,3.38
36823,5.0,2.0,2.0,3.0,5.096,0.096,3.38
31764,5.0,2.0,2.0,3.0,5.096,0.096,3.38
33663,5.0,2.0,2.0,3.0,5.096,0.096,3.38
41636,5.0,2.0,2.0,3.0,5.096,0.096,3.38
27078,5.0,2.0,2.0,3.0,5.096,0.096,3.38
11931,5.0,2.0,2.0,3.0,5.096,0.096,3.38
29655,5.0,2.0,2.0,3.0,5.096,0.096,3.38
31883,5.0,2.0,2.0,3.0,5.096,0.096,3.38
12124,5.0,2.0,2.0,3.0,5.096,0.096,3.38
5976,5.0,2.0,2.0,3.0,5.096,0.096,3.38
13982,5.0,2.0,2.0,3.0,5.096,0.096,3.38
7776,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43287,5.0,2.0,2.0,3.0,5.096,0.096,3.38
33743,5.0,2.0,2.0,3.0,5.096,0.096,3.38
34245,5.0,2.0,2.0,3.0,5.096,0.096,3.38
10087,5.0,2.0,2.0,3.0,5.096,0.096,3.38
38838,5.0,2.0,2.0,3.0,5.096,0.096,3.38
43519,5.0,2.0,2.0,3.0,5.096,0.096,3.38
38844,5.0,2.0,2.0,3.0,5.096,0.096,3.38
30720,5.0,2.0,2.0,3.0,5.096,0.096,3.38
45105,5.0,2.0,2.0,3.0,5.096,0.096,3.38
3723,5.0,3.0,1.0,3.0,5.084,0.084,2.78
44003,5.0,3.0,1.0,3.0,5.084,0.084,2.78
145,5.0,3.0,1.0,3.0,5.084,0.084,2.78
35629,5.0,3.0,1.0,3.0,5.084,0.084,2.78
34019,5.0,3.0,1.0,3.0,5.084,0.084,2.78
11073,5.0,3.0,1.0,3.0,5.084,0.084,2.78
12659,5.0,3.0,1.0,3.0,5.084,0.084,2.78
33814,5.0,3.0,1.0,3.0,5.084,0.084,2.78
32989,5.0,3.0,1.0,3.0,5.084,0.084,2.78
36159,5.0,3.0,1.0,3.0,5.084,0.084,2.78
15749,5.0,3.0,1.0,3.0,5.084,0.084,2.78
29775,5.0,3.0,1.0,3.0,5.084,0.084,2.78
34021,5.0,3.0,1.0,3.0,5.084,0.084,2.78
12026,5.0,3.0,1.0,3.0,5.084,0.084,2.78
34638,5.0,3.0,1.0,3.0,5.084,0.084,2.78
21186,5.0,3.0,1.0,3.0,5.084,0.084,2.78
6254,5.0,3.0,1.0,3.0,5.084,0.084,2.78
29276,5.0,3.0,1.0,3.0,5.084,0.084,2.78
35056,5.0,3.0,1.0,3.0,5.084,0.084,2.78
6535,5.0,3.0,1.0,3.0,5.084,0.084,2.78
2211,5.0,3.0,1.0,3.0,5.084,0.084,2.78
43774,5.0,3.0,1.0,3.0,5.084,0.084,2.78
21598,5.0,3.0,1.0,3.0,5.084,0.084,2.78
45066,5.0,3.0,1.0,3.0,5.084,0.084,2.78
2660,5.0,3.0,1.0,3.0,5.084,0.084,2.78
40297,5.0,3.0,1.0,3.0,5.084,0.084,2.78
37122,5.0,3.0,1.0,3.0,5.084,0.084,2.78
33185,5.0,3.0,1.0,3.0,5.084,0.084,2.78
44232,5.0,3.0,1.0,3.0,5.084,0.084,2.78
9106,5.0,3.0,1.0,3.0,5.084,0.084,2.78
44350,5.0,3.0,1.0,3.0,5.084,0.084,2.78
23162,5.0,3.0,1.0,3.0,5.084,0.084,2.78
13556,5.0,3.0,1.0,3.0,5.084,0.084,2.78
6140,5.0,3.0,1.0,3.0,5.084,0.084,2.78
1869,5.0,3.0,1.0,3.0,5.084,0.084,2.78
5066,5.0,3.0,1.0,3.0,5.084,0.084,2.78
7279,5.0,3.0,1.0,3.0,5.084,0.084,2.78
6437,5.0,3.0,1.0,3.0,5.084,0.084,2.78
16486,5.0,3.0,1.0,3.0,5.084,0.084,2.78
5298,5.0,3.0,1.0,3.0,5.084,0.084,2.78
4758,5.0,3.0,1.0,3.0,5.084,0.084,2.78
14478,5.0,3.0,1.0,3.0,5.084,0.084,2.78
40423,5.0,3.0,1.0,3.0,5.084,0.084,2.78
19689,5.0,3.0,1.0,3.0,5.084,0.084,2.78
39445,5.0,3.0,1.0,3.0,5.084,0.084,2.78
20298,5.0,3.0,1.0,3.0,5.084,0.084,2.78
13625,5.0,3.0,1.0,3.0,5.084,0.084,2.78
1835,5.0,3.0,1.0,3.0,5.084,0.084,2.78
11483,5.0,3.0,1.0,3.0,5.084,0.084,2.78
19973,5.0,3.0,1.0,3.0,5.084,0.084,2.78
44640,5.0,3.0,1.0,3.0,5.084,0.084,2.78
14230,5.0,3.0,1.0,3.0,5.084,0.084,2.78
7378,5.0,3.0,1.0,3.0,5.084,0.084,2.78
10628,6.0,2.0,2.0,4.0,6.053,0.053,2.71
40605,6.0,2.0,2.0,4.0,6.053,0.053,2.71
43360,6.0,2.0,2.0,4.0,6.053,0.053,2.71
10626,6.0,2.0,2.0,4.0,6.053,0.053,2.71
15424,6.0,2.0,2.0,4.0,6.053,0.053,2.71
20657,6.0,2.0,2.0,4.0,6.053,0.053,2.71
39918,6.0,2.0,2.0,4.0,6.053,0.053,2.71
10527,6.0,2.0,2.0,4.0,6.053,0.053,2.71
43004,6.0,2.0,2.0,4.0,6.053,0.053,2.71
9178,3.0,2.0,2.0,1.0,3.047,0.047,1.78
38244,3.0,2.0,2.0,1.0,3.047,0.047,1.78
28953,3.0,2.0,2.0,1.0,3.047,0.047,1.78
28954,3.0,2.0,2.0,1.0,3.047,0.047,1.78
30351,3.0,2.0,2.0,1.0,3.047,0.047,1.78
1830,3.0,2.0,2.0,1.0,3.047,0.047,1.78
40717,3.0,2.0,2.0,1.0,3.047,0.047,1.78
31188,3.0,2.0,2.0,1.0,3.047,0.047,1.78
23383,3.0,2.0,2.0,1.0,3.047,0.047,1.78
23165,3.0,2.0,2.0,1.0,3.047,0.047,1.78
43861,3.0,2.0,2.0,1.0,3.047,0.047,1.78
17951,3.0,2.0,2.0,1.0,3.047,0.047,1.78
17545,3.0,2.0,2.0,1.0,3.047,0.047,1.78
25794,3.0,2.0,2.0,1.0,3.047,0.047,1.78
17450,3.0,2.0,2.0,1.0,3.047,0.047,1.78
21442,3.0,2.0,2.0,1.0,3.047,0.047,1.78
15630,3.0,2.0,2.0,1.0,3.047,0.047,1.78
1831,3.0,2.0,2.0,1.0,3.047,0.047,1.78
14908,3.0,2.0,2.0,1.0,3.047,0.047,1.78
32722,3.0,2.0,2.0,1.0,3.047,0.047,1.78
39553,3.0,2.0,2.0,1.0,3.047,0.047,1.78
21758,3.0,2.0,2.0,1.0,3.047,0.047,1.78
36310,3.0,2.0,2.0,1.0,3.047,0.047,1.78
15557,3.0,2.0,2.0,1.0,3.047,0.047,1.78
2435,3.0,2.0,2.0,1.0,3.047,0.047,1.78
29009,3.0,2.0,2.0,1.0,3.047,0.047,1.78
22988,3.0,2.0,2.0,1.0,3.047,0.047,1.78
14915,3.0,2.0,2.0,1.0,3.047,0.047,1.78
28936,3.0,2.0,2.0,1.0,3.047,0.047,1.78
32509,3.0,2.0,2.0,1.0,3.047,0.047,1.78
17848,3.0,2.0,2.0,1.0,3.047,0.047,1.78
18371,3.0,2.0,2.0,1.0,3.047,0.047,1.78
3428,3.0,2.0,2.0,1.0,3.047,0.047,1.78
30771,3.0,2.0,2.0,1.0,3.047,0.047,1.78
11485,3.0,2.0,2.0,1.0,3.047,0.047,1.78
14791,3.0,2.0,2.0,1.0,3.047,0.047,1.78
40387,3.0,2.0,2.0,1.0,3.047,0.047,1.78
76,3.0,2.0,2.0,1.0,3.047,0.047,1.78
37859,3.0,2.0,2.0,1.0,3.047,0.047,1.78
20132,3.0,2.0,2.0,1.0,3.047,0.047,1.78
12570,3.0,2.0,2.0,1.0,3.047,0.047,1.78
26251,3.0,2.0,2.0,1.0,3.047,0.047,1.78
43303,3.0,2.0,2.0,1.0,3.047,0.047,1.78
8315,3.0,2.0,2.0,1.0,3.047,0.047,1.78
32515,3.0,2.0,2.0,1.0,3.047,0.047,1.78
23137,3.0,2.0,2.0,1.0,3.047,0.047,1.78
6793,3.0,2.0,2.0,1.0,3.047,0.047,1.78
17849,3.0,2.0,2.0,1.0,3.047,0.047,1.78
25841,3.0,2.0,2.0,1.0,3.047,0.047,1.78
37870,3.0,2.0,2.0,1.0,3.047,0.047,1.78
34304,3.0,2.0,2.0,1.0,3.047,0.047,1.78
3944,3.0,2.0,2.0,1.0,3.047,0.047,1.78
43377,3.0,2.0,2.0,1.0,3.047,0.047,1.78
12799,3.0,2.0,2.0,1.0,3.047,0.047,1.78
5725,3.0,2.0,2.0,1.0,3.047,0.047,1.78
30766,3.0,2.0,2.0,1.0,3.047,0.047,1.78
21451,3.0,2.0,2.0,1.0,3.047,0.047,1.78
42798,3.0,2.0,2.0,1.0,3.047,0.047,1.78
14917,3.0,2.0,2.0,1.0,3.047,0.047,1.78
23654,3.0,2.0,2.0,1.0,3.047,0.047,1.78
17546,3.0,2.0,2.0,1.0,3.047,0.047,1.78
23916,3.0,2.0,2.0,1.0,3.047,0.047,1.78
20178,3.0,2.0,2.0,1.0,3.047,0.047,1.78
21454,3.0,2.0,2.0,1.0,3.047,0.047,1.78
7303,3.0,2.0,2.0,1.0,3.047,0.047,1.78
42629,3.0,2.0,2.0,1.0,3.047,0.047,1.78
12776,3.0,2.0,2.0,1.0,3.047,0.047,1.78
1829,3.0,2.0,2.0,1.0,3.047,0.047,1.78
40719,3.0,2.0,2.0,1.0,3.047,0.047,1.78
19630,3.0,2.0,2.0,1.0,3.047,0.047,1.78
21713,3.0,2.0,2.0,1.0,3.047,0.047,1.78
23639,3.0,2.0,2.0,1.0,3.047,0.047,1.78
43336,3.0,2.0,2.0,1.0,3.047,0.047,1.78
37890,3.0,2.0,2.0,1.0,3.047,0.047,1.78
8072,3.0,2.0,2.0,1.0,3.047,0.047,1.78
28141,3.0,2.0,2.0,1.0,3.047,0.047,1.78
20110,3.0,2.0,2.0,1.0,3.047,0.047,1.78
14839,3.0,2.0,2.0,1.0,3.047,0.047,1.78
15305,3.0,2.0,2.0,1.0,3.047,0.047,1.78
39517,3.0,2.0,2.0,1.0,3.047,0.047,1.78
15242,3.0,2.0,2.0,1.0,3.047,0.047,1.78
15818,3.0,2.0,2.0,1.0,3.047,0.047,1.78
31156,3.0,2.0,2.0,1.0,3.047,0.047,1.78
38294,3.0,2.0,2.0,1.0,3.047,0.047,1.78
24006,3.0,2.0,2.0,1.0,3.047,0.047,1.78
17903,3.0,2.0,2.0,1.0,3.047,0.047,1.78
11391,3.0,2.0,2.0,1.0,3.047,0.047,1.78
11392,3.0,2.0,2.0,1.0,3.047,0.047,1.78
14837,3.0,2.0,2.0,1.0,3.047,0.047,1.78
34653,3.0,2.0,2.0,1.0,3.047,0.047,1.78
43321,3.0,2.0,2.0,1.0,3.047,0.047,1.78
25361,3.0,2.0,2.0,1.0,3.047,0.047,1.78
19935,3.0,2.0,2.0,1.0,3.047,0.047,1.78
28153,3.0,2.0,2.0,1.0,3.047,0.047,1.78
46390,3.0,2.0,2.0,1.0,3.047,0.047,1.78
15304,3.0,2.0,2.0,1.0,3.047,0.047,1.78
25360,3.0,2.0,2.0,1.0,3.047,0.047,1.78
4962,3.0,2.0,2.0,1.0,3.047,0.047,1.78
32739,3.0,2.0,2.0,1.0,3.047,0.047,1.78
801,3.0,2.0,2.0,1.0,3.047,0.047,1.78
26364,3.0,2.0,2.0,1.0,3.047,0.047,1.78
46450,3.0,2.0,2.0,1.0,3.047,0.047,1.78
3112,3.0,2.0,2.0,1.0,3.047,0.047,1.78
27828,3.0,2.0,2.0,1.0,3.047,0.047,1.78
38317,3.0,2.0,2.0,1.0,3.047,0.047,1.78
25362,3.0,2.0,2.0,1.0,3.047,0.047,1.78
8062,3.0,2.0,2.0,1.0,3.047,0.047,1.78
11354,3.0,2.0,2.0,1.0,3.047,0.047,1.78
1821,3.0,2.0,2.0,1.0,3.047,0.047,1.78
21389,3.0,2.0,2.0,1.0,3.047,0.047,1.78
22969,3.0,2.0,2.0,1.0,3.047,0.047,1.78
7586,3.0,2.0,2.0,1.0,3.047,0.047,1.78
3105,3.0,2.0,2.0,1.0,3.047,0.047,1.78
26391,3.0,2.0,2.0,1.0,3.047,0.047,1.78
9168,3.0,2.0,2.0,1.0,3.047,0.047,1.78
3938,3.0,2.0,2.0,1.0,3.047,0.047,1.78
4500,3.0,2.0,2.0,1.0,3.047,0.047,1.78
23315,3.0,2.0,2.0,1.0,3.047,0.047,1.78
29021,3.0,2.0,2.0,1.0,3.047,0.047,1.78
29022,3.0,2.0,2.0,1.0,3.047,0.047,1.78
23617,3.0,2.0,2.0,1.0,3.047,0.047,1.78
40817,3.0,2.0,2.0,1.0,3.047,0.047,1.78
3098,3.0,2.0,2.0,1.0,3.047,0.047,1.78
32743,3.0,2.0,2.0,1.0,3.047,0.047,1.78
43313,3.0,2.0,2.0,1.0,3.047,0.047,1.78
14883,3.0,2.0,2.0,1.0,3.047,0.047,1.78
11432,3.0,2.0,2.0,1.0,3.047,0.047,1.78
25406,3.0,2.0,2.0,1.0,3.047,0.047,1.78
31093,3.0,2.0,2.0,1.0,3.047,0.047,1.78
3940,3.0,2.0,2.0,1.0,3.047,0.047,1.78
28964,3.0,2.0,2.0,1.0,3.047,0.047,1.78
184,3.0,2.0,2.0,1.0,3.047,0.047,1.78
3937,3.0,2.0,2.0,1.0,3.047,0.047,1.78
23932,3.0,2.0,2.0,1.0,3.047,0.047,1.78
4177,3.0,2.0,2.0,1.0,3.047,0.047,1.78
4480,3.0,2.0,2.0,1.0,3.047,0.047,1.78
42650,3.0,2.0,2.0,1.0,3.047,0.047,1.78
27890,3.0,2.0,2.0,1.0,3.047,0.047,1.78
15819,3.0,2.0,2.0,1.0,3.047,0.047,1.78
21422,3.0,2.0,2.0,1.0,3.047,0.047,1.78
38270,3.0,2.0,2.0,1.0,3.047,0.047,1.78
37539,3.0,2.0,2.0,1.0,3.047,0.047,1.78
34367,3.0,2.0,2.0,1.0,3.047,0.047,1.78
